id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
119,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
120,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
121,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
122,1,door1,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
123,1,b0,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
124,1,door1,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
125,1,b0,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
126,1,door6,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
127,1,b11,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
128,1,b11,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
129,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
