posx,posz,time
1.0,1.0,120
1.0,1.0,279
1.0,1.0,306
1.0,1.0,323
1.0,1.3899806,337
1.0,1.9099545,352
1.0,2.2999349,491
1.0,2.2999349,515
1.3307148,2.093265,529
1.5511913,1.955485,543
1.8980958,1.7773219,557
2.2450004,1.599159,570
2.5919049,1.420996,583
3.6326184,0.88650686,724
3.6326184,0.88650686,741
3.6326184,0.88650686,892
3.6326184,0.88650686,908
3.6326184,0.88650686,921
4.0225987,0.88650686,935
4.436138,1.1542504,949
4.814199,1.5112417,964
5.1149755,1.759472,978
5.415752,2.0077024,991
5.8167872,2.338676,1004
6.117564,2.5869062,1017
5.751773,2.7221165,1029
5.385982,2.8573265,1042
5.264052,2.9023964,1181
5.264052,2.9023964,1193
5.264052,2.9023964,1340
