posx,posz,time
2.0,1.0,68
2.0,1.0,208
1.6462842,1.1642251,227
1.354041,1.2016577,238
1.163507,1.4760324,250
1.0518965,1.8497005,263
0.9030824,2.3479247,276
0.8658788,2.4724808,289
0.8658788,2.4724808,425
0.8658788,2.4724808,440
0.8658788,2.4724808,453
1.2145765,2.647108,466
1.4956526,2.8538156,478
1.9738504,3.0580208,489
2.3619642,3.0799904,497
2.8777971,3.0799904,510
3.2624946,3.1439636,521
3.6467395,3.1799836,535
3.9913955,2.997509,547
4.221166,2.8758593,558
4.609737,2.8427284,568
4.9983077,2.8200085,577
5.384293,2.8200085,587
5.5903807,2.8200085,596
5.855466,2.571937,609
6.096042,2.2650042,620
6.3366184,1.9580714,631
6.5771947,1.6511384,642
6.8979635,1.2418945,653
7.1385393,0.93496156,663
7.1385393,0.93496156,673
7.1385393,0.93496156,685
7.1385393,1.3249421,696
7.171429,1.7135332,707
7.1799917,2.230936,717
7.1799917,2.4869432,727
7.1799927,2.8755941,737
7.1799927,3.2617586,747
7.2268357,3.6888213,759
7.3898597,3.8146398,771
7.775501,3.8200047,783
8.164744,3.8200047,795
8.521589,3.8200047,807
8.622775,3.812219,818
8.622775,3.812219,840
8.622775,3.812219,853
8.882762,3.812219,868
8.9814625,3.4234958,881
8.95017,3.0347729,893
8.988493,2.6466799,905
9.03959,2.1292226,917
9.096889,1.7434745,929
9.1732855,1.2291434,942
9.179985,0.97278714,1072
9.179985,0.97278714,1085
9.179985,0.97278714,1098
9.179985,1.3627676,1109
9.179997,1.7525862,1120
9.179997,2.142326,1132
9.179997,2.5319016,1144
9.179997,2.921056,1156
9.179997,3.3084583,1168
9.179997,3.5320666,1180
9.19239,3.6337876,1321
9.19239,3.6337876,1332
9.19239,3.6337876,1344
9.19239,4.023768,1356
8.859511,3.9505951,1369
8.360367,3.845501,1383
7.972181,3.8200095,1395
7.713197,3.8200073,1406
7.3905816,3.815944,1418
7.2168484,3.671392,1430
7.179988,3.3098853,1441
7.179988,3.0535362,1452
7.179988,3.0535362,1463
7.179988,3.0535362,1474
6.7900076,3.0535362,1497
6.4110193,2.9615972,1524
6.032031,2.8696585,1548
5.6429725,2.8428602,1574
5.253914,2.8200068,1598
4.865536,2.820007,1622
4.519295,2.820007,1651
4.3712616,2.7992105,1680
4.1761737,2.5732791,1708
4.1043186,2.1899755,1737
3.8887525,1.0400649,1959
3.8887525,1.0400649,1969
3.8887525,1.0400649,1982
3.4987721,1.0400649,1989
3.5955403,1.1916566,2002
3.771558,1.3113139,2014
3.8200042,1.7999325,2026
3.8200042,2.1891148,2036
3.8200042,2.5356188,2047
