posx,posz,time
22.0,22.0,1599
22.0,22.0,1689
22.091919,22.091919,1703
22.555695,21.856792,1719
22.903526,21.680447,1733
23.232124,21.294764,1748
23.444777,20.967865,1821
23.444777,20.967865,2078
23.444777,20.967865,2107
23.444777,20.967865,2148
23.444777,20.967865,2179
23.054796,20.967865,2211
23.166586,21.34148,2242
22.898783,21.62497,2273
22.541712,22.002954,2301
22.204666,22.199133,2325
21.867622,22.39531,2352
21.530577,22.591486,2380
21.193531,22.787663,2403
20.968834,22.918446,2739
20.968834,22.918446,2760
20.968834,22.918446,3112
20.968834,22.918446,3142
21.358814,22.918446,3169
21.877596,22.948912,3193
22.266386,22.979378,3215
22.655174,23.009844,3233
23.045145,23.012627,3252
23.565105,23.016338,3271
24.735018,23.024689,3567
24.735018,23.024689,3585
24.85441,22.793737,3606
25.033503,22.447311,3628
25.12484,22.068178,3649
25.216179,21.689045,3668
25.307518,21.309912,3689
25.36841,21.057156,3709
25.133543,20.745832,3730
24.898678,20.434507,3754
24.66381,20.123184,3777
24.415426,19.822786,3799
24.219995,19.677227,3822
24.179996,19.313822,3843
24.179996,18.924065,3866
24.179996,18.53445,3889
24.179996,18.145187,3912
24.179996,17.757217,3933
24.179996,17.415808,3958
24.300549,17.236568,3983
24.6517,17.179129,4009
25.040089,17.179993,4034
25.040089,17.179993,4060
25.040089,17.179993,4085
25.040089,17.179993,4107
24.6516,17.179993,4128
24.432507,17.179993,4148
24.288918,17.250563,4169
24.177612,17.542841,4188
24.179996,17.93251,4209
24.179996,18.321934,4230
24.179996,18.709852,4250
24.179996,19.097939,4271
24.179996,19.355587,4291
24.217976,19.679892,4310
24.510178,19.93816,4330
24.80238,20.196428,4350
25.094584,20.454697,4372
25.349356,20.86857,4392
25.574041,21.187319,4412
25.798729,21.506067,4432
26.023415,21.824816,4454
26.248102,22.143566,4479
26.547684,22.568563,4502
26.77237,22.887312,4524
27.117899,23.06813,4547
27.463427,23.24895,4571
27.808954,23.429766,4596
28.154482,23.610584,4619
28.36795,23.805012,4643
28.876411,23.820004,4666
30.431877,23.820004,9383
30.431877,23.820004,9404
30.431877,23.820004,9419
30.821857,23.820004,9431
30.95185,23.820004,9443
30.95185,23.820004,9455
30.95185,23.820004,9641
30.95185,23.820004,9658
31.341831,23.820004,9671
31.861715,23.820002,9683
32.251583,23.820002,9697
32.77133,23.820002,9712
33.161057,23.820002,9727
33.680355,23.820002,9739
34.19805,23.820002,9750
34.57474,23.920944,9762
35.076992,24.055536,9773
35.579247,24.190126,9787
35.94501,24.32541,9798
36.432693,24.505789,9810
36.92038,24.686169,9823
37.310143,24.699133,9837
37.69991,24.7121,9853
38.219597,24.729385,9867
38.60936,24.74235,9881
38.869205,24.750992,9893
39.368504,24.896154,9904
39.74298,25.005024,9919
40.242283,25.150185,9932
40.681202,25.219837,9946
41.037125,25.598906,9958
41.304066,25.883205,9971
41.65999,26.262274,9982
41.92693,26.546574,9994
42.29051,26.918255,10006
42.65652,27.287588,10018
42.931004,27.564615,10029
43.29698,27.933985,10040
43.678837,28.214561,10051
43.899582,28.525822,10061
44.170197,28.969826,10069
44.509197,29.524385,10078
44.780376,29.968044,10089
45.05156,30.411705,10099
45.11935,30.522621,10110
45.11935,30.522621,10123
45.141907,30.133293,10134
45.16446,29.743965,10143
45.179996,29.224922,10152
45.179996,28.708168,10162
45.25734,28.247828,10171
45.5255,27.802336,10181
45.726437,27.468105,10192
45.927372,27.133877,10203
46.241985,26.903437,10214
46.661472,26.596186,10225
47.08096,26.288933,10236
47.395573,26.058495,10247
47.81506,25.751242,10258
48.024803,25.597616,10270
48.186523,25.424582,10282
48.412643,25.14949,10294
48.70819,24.895052,10305
49.02723,24.559935,10319
49.02992,24.363659,10334
49.785896,23.979958,15385
49.785896,23.979958,15414
49.785896,23.979958,15445
50.175877,23.979958,15470
50.5581,23.979982,15491
50.932766,23.979982,15516
51.29613,24.121584,15544
51.616528,24.18557,15575
51.79808,24.353067,15604
51.820004,24.728073,15635
51.820004,24.987055,15664
51.820004,24.987055,15695
51.820004,24.987055,15731
52.209984,24.987055,15755
52.594055,25.054688,15782
52.978127,25.122318,15810
53.362198,25.179983,15841
53.73197,25.05608,15873
54.10175,24.932177,15901
54.471523,24.808275,15928
54.841297,24.684374,15959
55.21107,24.56047,15990
55.580845,24.436567,16019
55.95062,24.312666,16052
56.320393,24.188763,16085
56.690166,24.064861,16116
57.05994,23.940958,16148
57.306458,23.858356,16182
57.696266,23.846716,16210
58.08607,23.835073,16243
58.47588,23.823433,16272
58.865673,23.820004,16291
59.255375,23.820004,16315
59.77461,23.820004,16344
60.163044,23.820004,16374
60.486656,23.820004,16401
60.789314,23.67858,16428
61.067646,23.405424,16457
61.253204,23.223318,16488
61.253204,23.223318,16511
61.253204,23.223318,16540
61.51319,23.223318,16566
61.825336,23.40883,16593
62.09856,23.687096,16622
62.462864,24.058119,16650
62.738197,24.334301,16680
63.013527,24.610483,16709
63.28886,24.886665,16737
63.564194,25.162848,16766
63.839527,25.43903,17156
63.839527,25.43903,17179
63.839527,25.43903,17284
63.449547,25.43903,17304
63.13538,25.095278,17329
62.951206,24.751528,17355
62.569767,24.832712,17384
62.18833,24.913898,17414
61.806896,24.995083,17443
61.425457,25.076267,17472
61.08571,25.267723,17501
60.825756,25.26359,17526
60.461937,25.15228,17558
59.43946,24.959015,17726
59.81695,25.056915,17754
60.194443,25.154818,17785
59.815895,25.06108,17811
59.437347,24.967346,17838
59.0588,24.87361,17869
58.669155,24.857447,17902
58.27951,24.841284,17936
57.889866,24.82512,17970
57.500217,24.808958,18001
57.110573,24.792795,18033
56.72093,24.776632,18060
56.348156,24.662062,18080
55.229843,24.31835,18488
55.229843,24.31835,18519
55.229843,24.31835,18587
54.839863,24.31835,18611
54.49345,24.139235,18640
54.147034,23.96012,18666
53.757492,23.941677,18695
53.367947,23.923235,18718
52.9784,23.904793,18748
52.58886,23.88635,18775
52.199314,23.867908,18801
51.80977,23.849466,18828
51.420227,23.831024,18855
51.03069,23.820004,18883
50.64146,23.820004,18910
50.125927,23.820004,19289
50.125927,23.820004,19318
50.125927,23.820004,19373
49.735947,23.820004,19401
49.346478,23.820004,19431
48.957657,23.820004,19460
48.699852,23.820004,19489
48.380352,23.812311,19519
48.01065,23.688189,19548
47.64095,23.564066,19576
47.271248,23.439945,19605
46.90155,23.315823,19635
46.53185,23.191702,19663
46.14211,23.177925,19693
45.752373,23.16415,19722
45.362637,23.150373,19749
44.9729,23.136599,19777
44.583164,23.122822,19806
44.193424,23.109045,19834
43.803688,23.09527,19861
43.41395,23.081495,19888
43.024216,23.067719,19915
42.634476,23.053944,19942
42.266445,23.182934,19970
41.89842,23.311924,19996
41.530388,23.440916,20023
41.162357,23.569906,20051
40.917004,23.655901,20079
40.678284,23.778574,20107
40.315464,23.820004,20135
39.925705,23.820002,20162
38.63063,23.820002,25949
38.63063,23.820002,25963
38.63063,23.820002,25973
38.24065,23.820002,25988
37.85073,23.820002,26008
37.46083,23.820002,26026
36.941,23.820002,26045
36.551163,23.820002,26062
36.16139,23.820002,26086
35.771736,23.820002,26111
35.38237,23.820002,26138
34.99395,23.820002,26155
34.475254,23.820002,26171
34.08533,23.820002,26190
33.695423,23.820002,26208
33.175587,23.820002,26225
32.78574,23.820002,26240
32.39595,23.820002,26253
31.876415,23.820002,26270
31.487122,23.820002,26288
31.099005,23.820002,26305
30.580763,23.820002,26331
30.191479,23.820002,26357
