posx,posz,time
202.0,102.0,4824
202.0,102.0,4903
202.36209,101.855156,4911
202.03436,102.25885,4917
201.78856,102.561615,4923
201.42589,102.93423,4930
200.88187,103.49314,4937
200.88187,103.49314,5008
200.88187,103.49314,5014
200.88187,103.49314,5021
201.40184,103.49314,5030
201.66058,104.013115,5036
201.93304,104.455986,5043
202.34175,105.120285,5049
202.63596,105.69926,5056
202.97626,106.40106,5062
203.26033,106.985664,5068
203.43079,107.336426,5074
203.58194,107.83394,5081
203.69531,108.207085,5146
203.69531,108.207085,5150
203.69531,108.207085,5180
203.69531,108.207085,5186
203.05879,108.179886,5193
203.2784,107.741135,5198
203.83371,107.193596,5204
204.38593,106.64279,5209
205.03061,106.00061,5215
205.58318,105.45013,5221
206.22781,104.80791,5227
206.78036,104.25744,5232
207.14874,103.89045,5238
207.36716,103.567375,5243
207.80397,102.92121,5249
207.93925,102.28548,5255
207.93925,102.28548,5320
207.93925,102.28548,5325
207.93925,101.7655,5333
207.9397,102.28548,5340
208.06743,102.91953,5346
208.17998,103.4236,5427
208.17998,103.4236,5515
208.17998,103.4236,5526
208.17998,103.4236,5535
208.17998,103.94357,5543
208.82587,104.00083,5551
209.34369,103.95416,5559
209.99062,103.90042,5567
210.63835,103.846634,5576
210.89745,103.82512,5584
210.89745,103.82512,5594
210.89745,103.82512,5601
211.41742,103.82512,5609
211.7043,104.18215,5616
211.82518,104.61518,5623
211.82,105.00475,5631
211.82,105.00475,5639
211.82,105.00475,5648
211.82,105.00475,5655
211.82,104.61517,5664
211.81973,104.393326,5673
211.63567,104.19624,5681
211.14333,104.17168,5687
210.8055,103.97107,5694
210.17107,103.97998,5700
209.59406,103.97998,5706
209.33008,103.97998,5712
208.89667,104.40857,5720
208.62222,104.85022,5728
208.30159,105.24065,5736
208.07742,105.68259,5743
207.74738,106.53057,5751
207.51042,107.1358,5758
206.9938,107.48092,5764
206.29271,107.82266,5772
205.70891,108.10838,5779
205.40338,108.18122,5786
205.40338,108.18122,5879
205.40338,108.18122,5887
205.40338,108.18122,5894
204.8834,108.18122,5901
204.84747,108.69262,5907
204.94945,109.33449,5913
205.04788,109.97696,5920
205.14641,110.61941,5927
205.18,111.13146,5934
205.1219,111.51709,5940
205.0251,112.15981,5946
204.94766,112.67399,5954
204.85086,113.3167,5962
204.79277,113.70234,5971
204.73734,114.088356,5979
204.6634,114.60305,5988
204.571,115.246414,5998
204.51555,115.63243,6007
204.49242,116.02172,6015
204.46155,116.54078,6024
204.4384,116.93008,6035
204.34082,117.17105,6045
204.18445,117.39333,6052
204.18,118.16871,6060
204.18,118.81393,6067
204.18,119.20204,6074
204.19943,119.646225,6082
204.19943,119.646225,6092
204.19943,119.646225,6102
204.19943,120.1662,6110
203.98558,120.44404,6117
203.77036,120.69761,6125
203.77036,120.69761,6216
203.77036,120.69761,6224
203.77036,120.69761,6232
203.77036,121.21758,6239
203.61296,120.99077,6246
203.27579,121.386604,6254
202.93861,121.78244,6260
202.77002,121.980354,6267
202.62036,122.34048,6273
202.32101,123.06071,6280
202.26653,123.70069,6288
202.26193,124.22065,6364
202.26193,124.22065,6370
202.26193,124.22065,6378
201.74196,124.22065,6384
201.98135,124.34568,6392
202.06723,124.72609,6399
202.17998,125.35996,6406
202.20872,125.66109,6414
202.49487,125.91712,6421
203.00658,126.317894,6427
203.3136,126.55836,6434
203.3136,126.55836,6444
203.3136,126.55836,6454
203.3136,127.07833,6462
203.79851,127.02059,6469
204.16219,126.8798,6476
204.94032,126.82652,6484
204.68134,126.82001,6492
204.29323,126.80569,6499
203.77643,126.74841,6507
203.46288,126.51652,6516
203.04483,126.20733,6525
202.62677,125.89813,6533
202.43164,125.82006,6542
202.27905,125.74164,6551
202.18,125.3108,6560
202.17998,124.79496,6569
202.18,124.14818,6579
202.18,123.628204,6585
202.2886,123.253654,6591
202.50584,122.50456,6598
202.81326,121.936066,6604
203.15227,121.38151,6611
203.42348,120.93787,6619
203.61436,120.80728,6626
203.78574,120.66766,6634
203.8568,120.13186,6642
204.03084,119.88698,6649
204.02003,119.30178,6656
204.08347,118.69347,6665
204.16277,118.048355,6672
204.17998,117.66199,6679
204.20274,117.34754,6687
204.29927,116.83661,6695
204.41992,116.19794,6702
204.51945,115.555725,6711
204.61398,114.91267,6719
204.70857,114.269615,6728
204.80539,113.758736,6738
204.9022,113.247856,6746
205.02324,112.60926,6756
205.16847,111.84293,6762
205.18,111.19541,6768
205.18,110.54582,6774
205.18,109.89651,6780
205.18,109.11868,6787
205.18,108.60696,6793
205.18,108.408806,6803
205.32506,108.046814,6812
205.4754,107.68698,6818
205.72598,107.08726,6826
205.97658,106.48753,6832
206.26385,105.90451,6837
206.55115,105.32148,6842
206.8959,104.62184,6848
207.1832,104.03882,6855
207.5021,103.472755,6861
207.82893,102.910934,6868
207.90091,102.52765,6874
207.9489,102.27213,6935
207.9489,102.27213,6941
207.94373,102.53207,6949
208.08185,103.03336,6954
208.17998,103.40933,6960
208.17998,103.40933,7035
208.17998,103.40933,7041
208.17998,103.40933,7050
207.79,103.40933,7057
207.56349,103.496414,7063
207.378,103.839455,7070
207.00702,104.52554,7077
206.69788,105.09728,7084
206.38873,105.66902,7090
206.20325,106.01207,7097
205.99516,106.488594,7104
205.68304,107.20338,7111
205.52698,107.56077,7193
205.52698,107.56077,7200
205.52698,107.56077,7209
205.007,107.56077,7216
205.20883,107.961105,7223
205.28032,108.19068,7229
205.17613,108.62246,7237
205.18,109.142,7244
205.18,109.92116,7253
205.18,110.44002,7262
205.18,111.08396,7272
205.18,111.60382,7281
205.18001,112.123634,7290
205.18001,112.64337,7297
205.18,113.29289,7306
205.18,113.812256,7315
205.18,114.46046,7321
205.18,114.9736,7329
205.18001,115.49317,7335
205.18001,116.14214,7342
205.18,116.65993,7349
205.18,117.04289,7357
205.18,117.04289,7366
205.18,117.04289,7374
205.18,117.04289,7382
205.18,117.04289,7390
205.18,116.653336,7398
205.18,116.00494,7405
205.18,115.49019,7413
205.18001,114.97034,7420
205.18,114.45054,7427
205.18,113.80088,7434
205.18001,113.15141,7441
205.18,112.632126,7448
205.18,112.11366,7455
205.18,111.60011,7462
205.18,111.08034,7469
205.18,110.56067,7476
205.18,109.91134,7483
205.18,109.26285,7490
205.18,108.74743,7497
205.21742,108.32544,7504
205.36026,107.96256,7511
205.5106,107.60273,7518
205.76118,107.003006,7525
205.96165,106.523224,7532
206.2485,105.93998,7539
206.53535,105.356735,7545
206.8222,104.77349,7552
207.10905,104.19025,7559
207.22379,103.95695,7567
207.48434,103.50696,7573
207.81003,102.94448,7580
207.91255,102.434715,7587
207.96382,102.17983,7660
207.96382,102.17983,7665
207.95238,102.43957,7671
208.07753,102.94425,7678
208.17998,103.44894,7759
208.17998,103.44894,7848
208.17998,103.44894,7857
208.17998,103.44894,7866
208.17998,103.96891,7873
208.69618,104.03642,7881
209.343,103.97287,7887
209.85986,103.924736,7894
210.50703,103.864494,7901
210.89534,103.828354,7909
210.89534,103.828354,7918
210.89534,103.828354,7928
211.41531,103.828354,7936
211.70403,104.18458,7944
211.82513,104.61714,7950
211.82,105.006714,7956
211.82,105.006714,7966
211.82,105.006714,7977
211.82,105.006714,7985
211.82,104.617134,7994
211.82,104.39512,8002
211.52167,104.16759,8010
211.09058,104.08039,8017
210.68906,103.97998,8025
210.05801,103.97998,8031
209.60246,103.97998,8038
209.33363,103.97998,8046
208.96909,104.293526,8053
208.62564,104.84534,8060
208.30634,105.23842,8068
208.08078,105.676765,8075
207.84462,106.28232,8082
207.60764,106.88754,8089
207.46545,107.25068,8096
206.99823,107.47889,8104
206.41422,107.764145,8112
205.83018,108.04941,8120
205.40826,108.17995,8128
205.40826,108.17995,8222
205.40826,108.17995,8230
205.40826,108.17995,8238
204.88829,108.17995,8245
204.85156,108.69148,8252
204.97467,109.46157,8258
205.07114,110.10434,8266
205.1678,110.74708,8273
205.17998,111.130714,8280
205.10255,111.64489,8288
205.00578,112.28761,8295
204.90901,112.930336,8302
204.81223,113.57306,8308
204.719,114.2163,8315
204.64507,114.730995,8322
204.55264,115.37436,8328
204.51567,115.6317,8336
204.49251,116.020996,8344
204.4539,116.669815,8352
204.43846,116.929344,8360
204.34097,117.17036,8369
204.1699,117.518654,8376
204.18,118.167786,8384
204.18,118.68485,8391
204.18,119.32954,8398
204.19905,119.64546,8406
204.19905,119.64546,8415
203.98175,120.11786,8423
203.87311,120.35406,8432
203.80046,120.642975,8441
203.41214,120.96516,8448
202.35016,121.71483,8552
202.35016,121.71483,8561
202.47316,121.94387,8569
202.01688,122.19321,8577
201.4465,122.50487,8585
200.9902,122.7542,8592
200.85364,123.25592,8599
200.82002,123.592476,8605
200.82002,123.592476,8703
200.82002,123.592476,8713
200.82002,123.592476,8725
201.34,123.592476,8734
201.65945,124.076706,8741
201.85236,124.55957,8751
202.09348,125.163155,8758
202.17996,125.59193,8768
202.2983,125.760994,8776
202.77441,125.82001,8784
203.29059,125.82001,8793
203.29059,125.82001,8803
203.29059,125.82001,8810
203.29059,126.209984,8817
203.7921,126.47733,8825
204.1527,126.622406,8835
204.1527,126.622406,8845
204.33557,126.78795,8853
204.83476,126.82,8860
205.35329,126.8201,8870
205.35329,126.8201,8880
205.35329,126.8201,8888
205.74327,126.8201,8895
206.00325,126.8201,8905
206.20639,126.487206,8913
206.54497,125.93238,8920
206.82742,125.56461,8929
206.82,124.91649,8936
206.82,124.484474,8942
206.81479,124.38638,8949
206.46162,124.02034,8957
