posx,posz,time
2.0,1.0,3477724
2.0,1.0,3478766
1.6462842,1.1642251,3478843
1.354041,1.2016577,3478923
1.163507,1.4760324,3478996
1.0518965,1.8497005,3479075
0.9774894,2.0988126,3479150
0.8658788,2.4724808,3479230
0.8658788,2.4724808,3480306
0.8658788,2.4724808,3480372
0.8658788,2.4724808,3480450
0.8658788,2.4724808,3480529
1.2145765,2.647108,3480604
1.3761032,2.8027642,3480674
1.7347515,2.9559183,3480758
2.0933998,3.0799608,3480835
2.481461,3.079991,3480908
2.7394686,3.079991,3480981
3.1246428,3.1222258,3481064
3.5094433,3.1799839,3481139
3.8648984,3.019558,3481220
4.2203536,2.859132,3481286
4.479652,2.8402264,3481367
4.8686004,2.8200073,3481442
5.256307,2.8200073,3481502
5.58216,2.8200073,3481569
5.771273,2.6855402,3481651
6.0113645,2.378228,3481727
6.2514563,2.0709155,3481809
6.411517,1.8660406,3481884
6.6516085,1.5587283,3481967
6.8917003,1.2514161,3482044
7.1317916,0.9441037,3482127
7.1317916,0.9441037,3482206
7.1317916,0.9441037,3482291
7.1317916,1.3340843,3482365
7.166715,1.7224978,3482446
7.1799912,1.9814403,3482525
7.1799912,2.3682532,3482607
7.1799936,2.7571812,3482681
7.179993,3.1445682,3482762
7.179993,3.3809278,3482837
7.1885486,3.60063,3482919
7.3731394,3.8078167,3482995
7.7547398,3.820005,3483079
8.014359,3.8200047,3483154
8.273479,3.8200047,3483226
8.603098,3.8189046,3483294
8.742493,3.7256467,3483366
8.839021,3.374839,3483435
8.882918,2.987337,3483506
8.897551,2.8581698,3483587
8.897551,2.8581698,3483669
9.006517,3.0942194,3483743
9.115485,3.330269,3483823
9.198495,3.6466255,3483900
9.198495,3.6466255,3483985
9.367245,3.8444054,3484061
9.367245,3.8444054,3484140
9.367245,3.8444054,3484221
9.757061,3.8444054,3484302
9.757061,3.8444054,3484379
9.629436,3.8200188,3484462
9.629436,3.8200188,3484539
9.629436,3.8200188,3485653
9.629436,3.8200188,3501904
9.629436,3.8200188,3501982
9.629436,3.8200188,3502056
9.239455,3.8200188,3502127
9.174728,3.4736943,3502201
9.179997,3.08383,3502275
9.179997,2.8239377,3502355
9.179997,2.4341512,3502427
9.179997,2.0444767,3502508
9.179997,1.6550549,3502587
9.179997,1.2664108,3502670
9.179997,1.0091958,3502746
9.179997,1.0091958,3502820
9.1256695,1.3953736,3502893
9.063068,1.7802968,3502966
9.000467,2.16522,3503042
8.958734,2.4218354,3503121
8.8938675,2.8063836,3503196
8.829002,3.1909318,3503268
8.82004,3.5339549,3503341
8.799161,3.624891,3503415
8.627865,3.8073347,3503489
8.247145,3.8200064,3503565
7.9880195,3.8200064,3503637
7.7289677,3.8200064,3503700
7.501111,3.8200064,3503775
7.2211094,3.6691015,3503856
6.9723363,3.3687737,3503934
7.083411,3.1337087,3504016
7.138949,3.0161762,3504084
7.138949,3.0161762,3504163
6.7541294,2.9529402,3504239
6.36931,2.8897045,3504325
6.112764,2.847547,3504401
5.8562174,2.80539,3504481
5.482894,2.8415358,3504556
5.0941,2.8200078,3504636
4.835499,2.8200078,3504712
4.472998,2.9333546,3504783
4.1220307,3.1033747,3504860
3.733272,3.1342187,3504944
3.3445132,3.1650627,3505034
3.0853405,3.1799922,3505110
2.8172452,3.0754025,3505191
2.4371057,2.9883468,3505265
2.056966,2.9012911,3505336
1.8035396,2.843254,3505410
1.4621264,2.8200223,3505491
1.3331276,2.7788298,3505564
1.1712737,2.5574992,3505643
1.1799921,2.2766232,3505724
1.1799921,2.2766232,3505802
1.1799921,2.2766232,3505879
1.1799921,2.2766232,3505942
1.1799921,2.2766232,3506011
1.1799921,2.2766232,3506092
1.1799921,2.2766232,3506172
1.1799921,2.2766232,3506247
1.1799921,2.2766232,3506322
1.1799921,2.2766232,3506403
1.1799921,2.2766232,3506480
1.1799921,2.2766232,3506559
1.1799921,2.2766232,3506636
1.1799921,2.2766232,3506704
1.1799921,2.2766232,3506771
1.1799921,2.2766232,3506843
1.1799921,2.2766232,3506909
1.1799921,2.2766232,3506981
1.1799921,2.2766232,3507048
1.1799921,2.2766232,3507114
1.1799921,2.2766232,3507184
1.1799921,2.2766232,3507253
1.1799921,2.2766232,3508326
1.1437013,1.011134,3535066
1.1437013,1.011134,3535147
1.243242,1.0947399,3535224
1.2495441,1.2245805,3535305
1.1703689,1.429595,3535386
1.1799922,1.8182646,3535466
1.1799922,2.2048953,3535542
1.1799922,2.4343557,3535617
1.2357328,2.7009668,3535694
1.5624343,2.8843634,3535772
1.921396,3.0367813,3535848
2.1597774,3.079961,3535930
2.1597774,3.079961,3536005
2.1597774,3.079961,3536088
2.549758,3.079961,3536154
2.549758,3.079961,3536219
2.549758,3.079961,3536287
2.2897708,3.079961,3536355
2.2897708,3.079961,3536422
2.2897708,3.079961,3536497
2.6797514,3.079961,3536571
2.566917,3.079961,3536646
2.566917,3.079961,3536728
2.566917,3.079961,3536806
2.1769364,3.079961,3536881
2.1769364,3.079961,3536956
2.1769364,3.079961,3537035
2.566917,3.079961,3537117
2.566917,3.079961,3537200
2.566917,3.079961,3537287
2.3069298,3.079961,3537366
2.3069298,3.079961,3537447
2.3069298,3.079961,3537527
2.6969104,3.079961,3537612
2.5824811,3.079961,3537692
2.5824811,3.079961,3537774
2.5824811,3.079961,3537857
2.3224943,3.079961,3537943
2.1925008,3.079961,3538028
2.1925008,3.079961,3538114
2.1925008,3.079961,3538199
2.5824811,3.079961,3538278
2.5824811,3.079961,3538358
2.5824811,3.079961,3538439
2.1925008,3.079961,3538521
2.1925008,3.079961,3538603
2.1925008,3.079961,3538689
2.5824811,3.079961,3538769
2.5824811,3.079961,3538850
2.5824811,3.079961,3538934
2.3224943,3.079961,3539014
2.3224943,3.079961,3539091
2.3224943,3.079961,3539170
2.5824811,3.079961,3539251
2.5967736,3.079961,3539335
2.5967736,3.079961,3539416
2.206793,3.079961,3539493
2.206793,3.079961,3539577
2.206793,3.079961,3539659
2.5967736,3.079961,3539733
2.5967736,3.079961,3539806
2.5967736,3.079961,3539882
2.3367865,3.079961,3539953
2.3367865,3.079961,3540024
2.3367865,3.079961,3540095
2.726767,3.079961,3540164
2.6100233,3.079961,3540238
2.6100233,3.079961,3540307
2.6100233,3.079961,3540376
2.2200427,3.079961,3540441
2.2200427,3.079961,3540511
2.2200427,3.079961,3540581
2.2200427,3.079961,3541555
2.2200427,3.079961,3557963
2.2200427,3.079961,3558032
2.2200427,3.079961,3558097
2.4800298,3.079961,3558164
2.8675723,3.079987,3558238
3.252378,3.143307,3558303
3.5097406,3.1799,3558368
3.6376336,3.1799822,3558443
3.6376336,3.1799822,3558520
3.6376336,3.1799822,3558595
4.027614,3.1799822,3558672
4.027614,3.1799822,3558742
4.027614,3.1799822,3558812
3.7676272,3.1799822,3558893
3.7676272,3.1799822,3558960
3.7676272,3.1799822,3559032
4.11942,3.1799822,3559102
4.11942,3.1799822,3559177
4.11942,3.1799822,3559246
3.7294395,3.1799822,3559318
3.7294395,3.1799822,3559379
3.7294395,3.1799822,3559452
4.11942,3.1799822,3559525
4.11942,3.1799822,3559601
4.11942,3.1799822,3559668
3.7294395,3.1799822,3559740
3.7294395,3.1799822,3559814
3.7294395,3.1799822,3559893
3.9894266,3.1799822,3559974
3.9894266,3.1799822,3560056
3.9894266,3.1799822,3560127
3.599446,3.1799822,3560199
3.599446,3.1799822,3560274
3.599446,3.1799822,3560346
3.9894266,3.1799822,3560421
3.9894266,3.1799822,3560499
3.9894266,3.1799822,3560577
3.7294395,3.1799822,3560653
3.7294395,3.1799822,3560728
3.7294395,3.1799822,3560803
4.11942,3.1799822,3560881
4.11942,3.1799822,3560960
4.11942,3.1799822,3561039
3.7294395,3.1799822,3561119
3.7294395,3.1799822,3561199
3.7294395,3.1799822,3561273
3.9894266,3.1799822,3561353
3.9894266,3.1799822,3561429
3.9894266,3.1799822,3561511
3.599446,3.1799822,3561592
3.599446,3.1799822,3561670
3.599446,3.1799822,3561745
3.9894266,3.1799822,3561825
3.9894266,3.1799822,3561905
3.9894266,3.1799822,3561982
3.7294395,3.1799822,3562061
3.7294395,3.1799822,3562143
3.7294395,3.1799822,3562221
4.11942,3.1799822,3562305
4.11942,3.1799822,3562385
4.11942,3.1799822,3562468
3.7294395,3.1799822,3562549
3.7294395,3.1799822,3562632
3.7294395,3.1799822,3562707
3.9894266,3.1799822,3562777
3.9894266,3.1799822,3562854
3.9894266,3.1799822,3562931
3.599446,3.1799822,3563000
3.599446,3.1799822,3563078
3.599446,3.1799822,3563151
3.9894266,3.1799822,3563223
3.9894266,3.1799822,3563291
3.9894266,3.1799822,3564362
3.9894266,3.1799822,3564442
3.599446,3.1799822,3564519
3.7118254,2.8065445,3564601
3.8306313,2.5038488,3564676
3.8200047,2.244156,3564756
3.8200047,1.8549134,3564834
3.820005,1.5046173,3564912
3.8175087,1.4541328,3564986
3.802332,1.388086,3565071
3.6794384,1.2225279,3565150
3.3181546,1.1799958,3565235
2.9285862,1.1799958,3565319
2.6690114,1.1799958,3565405
2.2800884,1.1799958,3565484
1.8927226,1.1799958,3565554
1.6384937,1.1799958,3565635
1.6384937,1.1799958,3581350
1.6384937,1.1799958,3581421
1.6384937,1.1799958,3581486
1.6384937,1.1799958,3581556
1.6384937,1.1799958,3582536
1.6384937,1.1799958,3598562
1.6384937,1.1799958,3598637
1.6384937,1.1799958,3598706
1.6384937,1.1799958,3598775
1.6384937,1.1799958,3598847
1.4374858,1.1799958,3598923
1.2892225,1.2501327,3598998
1.1787535,1.4106774,3599076
1.1799916,1.797619,3599147
1.1799916,2.1844714,3599221
1.1799916,2.3118842,3599293
1.1799916,2.3118842,3599369
1.1799916,2.5270915,3599442
1.263457,2.7262774,3599517
1.5726769,2.8235748,3599590
1.9624535,2.820003,3599661
1.7048023,2.820003,3599731
1.7048023,2.820003,3599812
1.7048023,2.820003,3600866
1.7048023,2.820003,3616869
1.7048023,2.820003,3616955
1.7048023,2.820003,3617035
1.7048023,2.820003,3617112
1.3920109,2.8153217,3617188
1.2230861,2.680555,3617269
1.1762533,2.4511921,3617347
1.1799917,2.0629163,3617428
1.1799917,1.6786716,3617507
1.1799917,1.6786716,3617586
1.1799917,1.6786716,3617659
1.1799917,1.6786716,3617740
1.1799917,1.6163163,3617817
1.1799917,1.5630578,3617894
1.1799917,1.5317873,3617973
1.1799917,1.491319,3618051
1.1872404,1.4262288,3618125
1.2540902,1.2850504,3618202
1.4186469,1.1764216,3618277
1.8082091,1.179996,3618352
2.197733,1.179996,3618425
2.5869288,1.179996,3618501
2.8459826,1.179996,3618575
3.2325246,1.179996,3618651
3.3595428,1.179996,3618732
3.3595428,1.179996,3618811
3.3595428,1.179996,3619897
3.3595428,1.179996,3635733
3.3595428,1.179996,3635809
3.3595428,1.179996,3635886
3.3595428,1.179996,3635960
3.559349,1.0136509,3636039
3.6653807,1.2199669,3636111
3.8301833,1.4536238,3636184
3.8323262,1.8435984,3636260
3.833755,2.1035814,3636339
3.835898,2.493556,3636414
3.838041,2.8835306,3636497
3.8387554,3.0135221,3636576
3.8387554,3.0135221,3636661
3.8387554,3.0135221,3636745
4.05786,3.069668,3636832
4.05786,3.069668,3636916
4.05786,3.069668,3637006
3.7978728,3.069668,3637086
3.7978728,3.069668,3637163
3.7978728,3.069668,3637243
4.0788555,3.1158462,3637328
4.0788555,3.1158462,3637411
4.0788555,3.1158462,3637496
3.688875,3.1158462,3637564
3.688875,3.1158462,3637640
3.688875,3.1158462,3637725
4.0788555,3.1158462,3637810
4.0788555,3.1158462,3637894
4.0788555,3.1158462,3637980
3.5588815,3.1158462,3638033
3.5533307,3.1534271,3638116
3.5533307,3.1534271,3638190
3.943311,3.1534271,3638269
3.943311,3.1534271,3638354
3.943311,3.1534271,3638434
3.5533307,3.1534271,3638517
3.5533307,3.1534271,3638594
3.5533307,3.1534271,3638675
3.8133175,3.1534271,3638756
3.8133175,3.1534271,3638838
3.8133175,3.1534271,3638916
4.119376,3.1799173,3638997
4.119376,3.1799173,3639068
4.119376,3.1799173,3639143
3.7293956,3.1799173,3639220
3.7293956,3.1799173,3639307
3.7293956,3.1799173,3639386
4.119376,3.1799173,3639470
4.119376,3.1799173,3639553
4.119376,3.1799173,3639635
3.859389,3.1799173,3639715
3.7293954,3.1799173,3639804
3.7293954,3.1799173,3639886
3.7293954,3.1799173,3639975
3.9893825,3.1799173,3640060
4.119376,3.1799173,3640140
4.119376,3.1799173,3640221
4.119376,3.1799173,3640306
3.7293954,3.1799173,3640385
3.7293954,3.1799173,3640468
3.7293954,3.1799173,3640555
4.119376,3.1799173,3640628
4.119376,3.1799173,3640699
4.119376,3.1799173,3640770
3.7293954,3.1799173,3640843
3.7293954,3.1799173,3640923
3.7293954,3.1799173,3641006
3.9893825,3.1799173,3641092
4.119376,3.1799173,3641181
4.119376,3.1799173,3641263
4.119376,3.1799173,3641349
3.859389,3.1799173,3641429
2.8984177,3.1021926,3642596
2.8984177,3.1021926,3656246
2.8984177,3.1021926,3656323
2.5741558,3.0799496,3656403
2.8223512,3.00254,3656479
3.1946447,2.886426,3656558
3.5326674,2.8200464,3656635
3.7746801,2.689406,3656718
3.936498,2.195272,3657708
3.936498,2.195272,3657775
3.936498,2.195272,3658904
3.936498,2.195272,3676210
3.936498,2.195272,3676281
3.887517,2.3156843,3676356
3.8200543,2.5334878,3676430
3.6984591,2.768262,3676510
3.332226,2.9021983,3676581
2.965575,3.035058,3676651
2.7335658,3.0682893,3676711
2.6179872,3.0799544,3676784
2.6179872,3.0799544,3676851
2.6179872,3.0799544,3676913
2.2280068,3.0799544,3676981
