id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
531,1,button24,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
532,1,button26,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
533,1,button20,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
534,1,button17,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
535,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
536,1,button18,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
537,1,button21,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
538,1,door10,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
539,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
540,1,door12,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
541,1,button28,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
542,1,button24,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
543,1,button24,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
544,1,button26,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
545,1,button28,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
546,1,button27,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
547,1,button25,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
548,1,door7,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
549,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
550,1,button21,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
551,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
552,1,button17,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
553,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
554,1,button20,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
555,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
556,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
557,1,button21,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
558,1,button19,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
559,1,button23,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
560,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
561,1,button20,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
562,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
563,1,button24,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
564,1,door12,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
565,1,button21,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
566,1,button26,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
567,1,button20,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
568,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
569,1,button22,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
570,1,button24,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
571,1,button24,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
572,1,button22,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
573,1,button22,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
574,1,button27,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
