posx,posz,time
2.0,2.0,7207082
2.0,2.0,7207123
2.2757578,2.2757578,7207168
2.5515156,2.5515156,7207210
2.8272736,2.8272736,7207257
3.1030314,3.1030314,7207302
3.3787892,3.3787892,7207350
3.654547,3.654547,7208074
3.654547,3.654547,7208126
3.654547,3.654547,7208177
3.654547,3.654547,7208225
3.2645667,3.654547,7208274
3.081215,3.3103566,7208316
2.9589806,3.0808964,7208361
2.7845457,2.8881123,7208408
2.5228934,2.5989363,7208453
2.261241,2.30976,7208502
1.9995887,2.0205839,7208551
1.7261941,1.7424829,7208602
1.4527996,1.4643819,7208653
1.179405,1.1862808,7208699
0.997142,1.0008801,7209210
0.997142,1.0008801,7209250
0.997142,1.0008801,7224773
0.997142,1.0008801,7224826
1.3871225,1.0008801,7224872
1.0206424,0.86754924,7224920
0.9891735,1.256258,7224969
0.95770454,1.6449667,7225016
0.9262356,2.0336754,7225065
0.8842771,2.5519538,7225109
0.8528082,2.9406626,7225158
0.82133925,3.3293715,7225206
0.8200081,3.588224,7225258
1.030176,3.9167268,7225309
1.2403439,4.2452297,7225361
1.4505119,4.573733,7225412
1.6606798,4.902236,7225464
1.8198164,5.1078296,7225515
2.0585213,5.41622,7225565
2.297226,5.724611,7225617
2.615499,6.1357985,7225665
2.8578053,6.4413676,7225716
3.1001115,6.746937,7225766
3.3424177,7.0525055,7225815
3.584724,7.3580747,7225865
3.6654928,7.4599314,7226614
3.6654928,7.4599314,7226664
3.6654928,7.4599314,7226718
4.0554733,7.4599314,7226768
4.0348053,7.849364,7226817
4.0141377,8.238796,7226864
3.9934702,8.628228,7226915
3.965913,9.147471,7226961
3.9452455,9.536904,7227004
3.9245777,9.926336,7227047
3.9039102,10.315769,7227093
3.8832424,10.705201,7227137
3.8625746,11.094634,7227183
3.8605106,11.484609,7227233
3.8584468,11.874584,7227275
3.8563828,12.264559,7227319
3.8543189,12.654534,7227366
3.8522549,13.044509,7227414
3.8501909,13.4344845,7227459
3.847439,13.954451,7227506
3.845375,14.344426,7227555
3.8433108,14.734401,7227597
3.841247,15.124376,7227640
3.911825,15.507916,7227690
3.9824028,15.891458,7227739
4.052981,16.274998,7227789
4.1235585,16.658539,7227841
4.2176623,17.169928,7227888
4.1676435,17.53364,7227935
4.1799946,17.923012,7227984
4.1799946,18.312023,7228036
4.1799946,18.699059,7228082
4.1799946,18.954521,7228133
4.1799946,19.339718,7228186
4.1799946,19.556942,7228235
4.3903923,19.840239,7228280
4.778484,20.186298,7228322
5.0695524,20.445845,7228367
5.0695524,20.445845,7228411
5.0695524,20.445845,7229084
5.0695524,20.445845,7229133
5.0695524,20.835825,7229179
5.4593687,20.824501,7229224
5.849178,20.820004,7229269
6.238913,20.820004,7229315
6.7582603,20.820004,7229361
7.147064,20.820004,7229407
7.404823,20.820004,7229451
7.404823,20.820004,7229499
7.404823,20.820004,7229551
7.404823,21.07999,7229598
7.6197042,21.356337,7229642
7.781223,21.711296,7229684
7.9427404,22.066257,7229728
8.049537,22.44133,7229775
8.156334,22.816402,7229823
8.179992,23.205034,7229873
8.179992,23.548752,7229920
8.179992,23.548752,7230640
8.179992,23.548752,7230691
8.179992,23.548752,7230739
8.179992,23.938732,7230786
8.569945,23.934166,7230830
9.089884,23.92808,7230868
9.479793,23.923513,7230916
9.479793,23.923513,7231631
9.479793,23.923513,7231679
9.479793,23.923513,7231729
9.869342,23.923513,7231780
10.254144,23.979984,7231825
10.632638,23.979984,7231875
10.8804245,23.979984,7231924
11.239428,24.10671,7231966
11.563395,24.179949,7232010
11.729542,24.265177,7232053
11.820008,24.578934,7232096
11.820008,24.966358,7232140
11.820008,24.966358,7232186
11.820008,24.966358,7232237
12.209989,24.966358,7232285
12.598286,25.002554,7232333
12.986583,25.038752,7232377
13.37488,25.074947,7232425
13.763177,25.111145,7232472
14.151474,25.14734,7232521
14.539791,25.179998,7232567
14.926993,25.179989,7232611
15.316895,25.179998,7232658
15.7067795,25.179998,7232706
16.096642,25.179998,7232756
16.486464,25.179998,7232801
16.876238,25.179998,7232842
17.395817,25.179998,7232886
17.785347,25.179998,7232930
18.174559,25.179998,7232975
18.562927,25.179998,7233020
18.947521,25.179998,7233066
19.33694,25.179998,7233112
20.367996,25.179998,7252345
20.367996,25.179998,7252368
20.367996,25.179998,7252520
20.757977,25.179998,7252550
21.070717,25.412975,7252576
21.487703,25.723612,7252602
21.800444,25.956589,7252629
22.217432,26.267225,7252659
22.530172,26.500202,7252684
22.842913,26.73318,7252710
23.232635,26.74735,7252744
23.622358,26.761526,7252776
24.012081,26.7757,7252813
24.531712,26.794598,7252846
24.921434,26.808771,7252874
25.311157,26.822943,7252910
25.830788,26.841843,7252935
26.22051,26.856016,7252976
26.610233,26.87019,7253012
26.904902,26.614738,7253051
27.297794,26.274137,7253085
27.592464,26.018688,7253122
27.887133,25.763237,7253159
28.175531,25.500729,7253191
28.295368,25.24162,7253219
28.634058,25.179987,7253249
29.017216,25.179987,7253283
29.017216,25.179987,7253323
29.017216,25.179987,7253363
29.017216,25.179987,7253405
29.017216,25.179987,7253447
29.017216,25.179987,7253484
29.017216,25.179987,7253520
29.017216,25.179987,7253566
29.017216,25.179987,7253598
29.017216,25.179987,7253621
29.017216,25.179987,7253645
29.017216,25.179987,7253679
29.017216,25.179987,7253721
29.017216,25.179987,7253762
29.017216,25.179987,7253811
29.017216,25.179987,7253848
29.017216,25.179987,7253874
29.017216,25.179987,7253907
29.017216,25.179987,7253949
29.017216,25.179987,7253981
29.017216,25.179987,7254023
29.017216,25.179987,7254056
29.017216,25.179987,7254092
29.017216,25.179987,7254136
29.017216,25.179987,7254186
29.017216,25.179987,7254227
29.017216,25.179987,7254273
29.017216,25.179987,7254322
29.017216,25.179987,7254370
29.017216,25.179987,7254417
29.017216,25.179987,7254468
29.017216,25.179987,7254505
29.017216,25.179987,7254543
29.017216,25.179987,7254577
29.017216,25.179987,7254618
29.017216,25.179987,7254654
29.017216,25.179987,7255224
29.017216,25.179987,7255274
28.627235,25.179987,7255307
28.408796,25.180756,7255352
28.135595,25.426985,7255394
27.880613,25.722057,7255441
27.625631,26.017132,7255483
27.370647,26.312206,7255524
27.03067,26.705637,7255558
26.751747,26.978193,7255589
26.37985,27.3416,7255624
26.100927,27.614157,7255655
25.72903,27.977566,7255699
25.451326,28.17993,7255738
25.360168,28.1986,7256333
25.360168,28.1986,7256361
25.360168,28.1986,7256415
24.970188,28.1986,7256457
24.648174,27.978619,7256489
24.32616,27.758636,7256522
23.89681,27.465326,7256554
23.574797,27.245344,7256595
23.252783,27.025362,7256625
22.927376,26.810432,7256659
22.601969,26.5955,7256682
22.276562,26.380571,7256703
21.842686,26.093998,7256736
21.517279,25.879068,7256770
21.191872,25.664139,7256808
20.794506,25.366861,7256841
20.630259,25.194065,7256871
20.12207,25.179993,7256898
19.734169,25.179993,7256935
19.478073,25.179993,7256978
19.088179,25.179998,7257020
18.698301,25.179998,7257063
18.178522,25.179998,7257101
17.788723,25.179998,7257141
17.398987,25.179998,7257177
17.009354,25.179998,7257208
16.61992,25.179998,7257248
16.101492,25.179998,7257281
15.715101,25.179998,7257307
15.206282,25.101526,7257333
14.82371,25.025871,7257369
14.441139,24.950214,7257408
14.058568,24.874557,7257448
13.675997,24.7989,7257493
13.165901,24.698027,7257533
12.78333,24.62237,7257576
12.400759,24.546713,7257619
12.018187,24.471058,7257653
12.018187,24.471058,7258089
12.018187,24.471058,7258125
12.018187,24.471058,7258175
12.018187,24.471058,7258228
11.787536,24.359255,7258271
11.614637,24.187319,7258304
11.229841,24.17821,7258340
9.524379,23.979982,7280635
9.524379,23.979982,7280690
9.524379,23.979982,7280746
9.914359,23.979982,7280796
9.70075,23.979982,7280847
9.452131,23.979982,7280898
9.134207,24.046139,7280946
8.859133,24.485275,7280998
8.527757,25.044426,7281641
8.527757,25.044426,7281696
8.527757,25.044426,7281756
8.137776,25.044426,7281806
8.043409,25.422815,7281858
7.917586,25.927338,7281905
7.7917624,26.431858,7281957
7.481925,26.668682,7282007
7.068808,26.984447,7282056
6.6556916,27.30021,7282109
6.3458543,27.537035,7282155
5.932738,27.8528,7282202
5.6229005,28.089624,7282249
5.3280425,28.214401,7282293
5.210875,28.337421,7282343
5.1799974,28.836956,7282391
5.179998,29.22682,7282443
5.179998,29.746538,7282493
5.179998,30.13606,7282548
5.179998,30.52426,7282601
5.179999,30.914202,7282650
