posx,posz,time
2.0,2.0,4778777
2.0,2.0,4778825
2.2757578,2.2757578,4778872
2.5515156,2.5515156,4778918
2.8272736,2.8272736,4778962
3.1030314,3.1030314,4779009
3.3787892,3.3787892,4779056
3.654547,3.654547,4779784
3.654547,3.654547,4779836
3.654547,3.654547,4779922
3.654547,3.654547,4779979
3.39456,3.654547,4780034
3.081215,3.3103566,4780082
2.9589806,3.0808964,4780132
2.6973283,2.7917204,4780179
2.4356759,2.5025442,4780228
2.1740236,2.213368,4780279
1.9995887,2.0205839,4780330
1.7261941,1.7424829,4780380
1.4527996,1.4643819,4780426
1.179405,1.1862808,4780476
0.997142,1.0008801,4780972
0.997142,1.0008801,4781012
0.997142,1.0008801,4788445
0.997142,1.0008801,4788508
1.3871225,1.0008801,4788556
1.0206424,0.86754924,4788605
1.27074,1.1667749,4788651
1.5208377,1.4660004,4788692
1.8756347,1.84576,4788731
2.1470659,2.1257777,4788777
2.4184968,2.4057956,4788825
2.689928,2.6858132,4788861
2.965193,2.962063,4788902
3.240458,3.2383127,4788948
3.515723,3.5145626,4788992
3.6992328,3.6987293,4789692
3.6992328,3.6987293,4789745
3.713013,4.088466,4789793
3.726793,4.4782033,4789840
3.740573,4.8679404,4789891
3.754353,5.257677,4789940
3.7681332,5.647414,4789988
3.781913,6.0371513,4790037
3.8002865,6.5568004,4790083
3.8140666,6.9465375,4790131
3.8278468,7.3362746,4790181
3.8289795,7.726253,4790229
3.8301125,8.116232,4790277
3.8312452,8.506211,4790325
3.8323781,8.89619,4790375
3.8335109,9.286169,4790424
3.8350215,9.80614,4790469
3.8361542,10.196119,4790518
3.837287,10.586098,4790565
3.83842,10.976077,4790613
3.8391752,11.236063,4790662
3.8392532,11.626043,4790709
3.8393312,12.016024,4790756
3.839409,12.406004,4790801
3.839487,12.795984,4790847
3.839565,13.185965,4790891
3.8396432,13.575946,4790938
3.8397212,13.965926,4790986
3.8397992,14.3559065,4791034
3.8398771,14.745887,4791082
3.839955,15.135867,4791128
3.839958,15.395854,4791173
3.8399637,15.915829,4791221
3.839968,16.305809,4791268
3.8399723,16.69579,4791314
3.8399765,17.08577,4791363
3.839981,17.47575,4791411
3.8399854,17.86573,4791460
3.9196649,18.108606,4791511
4.0316386,18.38113,4791560
4.020023,18.757174,4791604
4.0200043,19.146757,4791652
4.0200043,19.536219,4791698
4.011726,20.055294,4791738
3.989325,20.44463,4791779
3.9669244,20.833967,4791824
3.8922558,22.131756,4792314
3.8698554,22.521091,4792348
3.8549216,22.78065,4792390
3.8549216,22.78065,4793011
3.8549216,22.78065,4793053
4.244902,22.78065,4793093
4.6337757,22.810009,4793128
5.02265,22.839369,4793168
5.5411477,22.878515,4793202
5.930022,22.907877,4793223
